polygon
"{""type"":""Polygon"",""coordinates"":[[[127.01403762,37.60414467],[127.0140031,37.60386698],[127.01390086,37.60359996],[127.01373484,37.60335388],[127.0135114,37.60313818],[127.01323915,37.60296117],[127.01292853,37.60282963],[127.0125915,37.60274863],[127.01224099,37.60272128],[127.01189049,37.60274863],[127.01155345,37.60282963],[127.01124284,37.60296117],[127.01097058,37.60313818],[127.01074715,37.60335388],[127.01058112,37.60359996],[127.01047889,37.60386698],[127.01044436,37.60414467],[127.01047889,37.60442235],[127.01058112,37.60468937],[127.01074715,37.60493545],[127.01097058,37.60515114],[127.01124284,37.60532815],[127.01155345,37.60545968],[127.01189049,37.60554068],[127.01224099,37.60556803],[127.0125915,37.60554068],[127.01292853,37.60545968],[127.01323915,37.60532815],[127.0135114,37.60515114],[127.01373484,37.60493545],[127.01390086,37.60468937],[127.0140031,37.60442235],[127.01403762,37.60414467]]]}"
"{""type"":""Polygon"",""coordinates"":[[[127.06772332,37.6460744],[127.0676888,37.64579687],[127.06758656,37.64553],[127.06742053,37.64528406],[127.0671971,37.64506848],[127.06692484,37.64489157],[127.06661423,37.6447601],[127.06627719,37.64467915],[127.06592669,37.64465182],[127.06557618,37.64467915],[127.06523915,37.6447601],[127.06492853,37.64489157],[127.06465628,37.64506848],[127.06443284,37.64528406],[127.06426682,37.64553],[127.06416458,37.64579687],[127.06413006,37.6460744],[127.06416458,37.64635193],[127.06426682,37.64661879],[127.06443284,37.64686473],[127.06465628,37.6470803],[127.06492853,37.64725721],[127.06523915,37.64738867],[127.06557618,37.64746962],[127.06592669,37.64749696],[127.06627719,37.64746962],[127.06661423,37.64738867],[127.06692484,37.64725721],[127.0671971,37.6470803],[127.06742053,37.64686473],[127.06758656,37.64661879],[127.0676888,37.64635193],[127.06772332,37.6460744]]]}"
"{""type"":""Polygon"",""coordinates"":[[[127.05416653,37.52470222],[127.05413201,37.52442424],[127.05402977,37.52415694],[127.05386374,37.52391059],[127.05364031,37.52369466],[127.05336805,37.52351746],[127.05305744,37.52338578],[127.0527204,37.52330469],[127.0523699,37.52327732],[127.05201939,37.52330469],[127.05168236,37.52338578],[127.05137174,37.52351746],[127.05109949,37.52369466],[127.05087605,37.52391059],[127.05071003,37.52415694],[127.05060779,37.52442424],[127.05057327,37.52470222],[127.05060779,37.5249802],[127.05071003,37.5252475],[127.05087605,37.52549384],[127.05109949,37.52570976],[127.05137174,37.52588696],[127.05168236,37.52601864],[127.05201939,37.52609972],[127.0523699,37.5261271],[127.0527204,37.52609972],[127.05305744,37.52601864],[127.05336805,37.52588696],[127.05364031,37.52570976],[127.05386374,37.52549384],[127.05402977,37.5252475],[127.05413201,37.5249802],[127.05416653,37.52470222]]]}"
"{""type"":""Polygon"",""coordinates"":[[[127.06772332,37.6460744],[127.0676888,37.64579687],[127.06758656,37.64553],[127.06742053,37.64528406],[127.0671971,37.64506848],[127.06692484,37.64489157],[127.06661423,37.6447601],[127.06627719,37.64467915],[127.06592669,37.64465182],[127.06557618,37.64467915],[127.06523915,37.6447601],[127.06492853,37.64489157],[127.06465628,37.64506848],[127.06443284,37.64528406],[127.06426682,37.64553],[127.06416458,37.64579687],[127.06413006,37.6460744],[127.06416458,37.64635193],[127.06426682,37.64661879],[127.06443284,37.64686473],[127.06465628,37.6470803],[127.06492853,37.64725721],[127.06523915,37.64738867],[127.06557618,37.64746962],[127.06592669,37.64749696],[127.06627719,37.64746962],[127.06661423,37.64738867],[127.06692484,37.64725721],[127.0671971,37.6470803],[127.06742053,37.64686473],[127.06758656,37.64661879],[127.0676888,37.64635193],[127.06772332,37.6460744]]]}"
"{""type"":""Polygon"",""coordinates"":[[[127.05398709,37.52466577],[127.05395257,37.52438778],[127.05385033,37.52412048],[127.0536843,37.52387413],[127.05346087,37.52365821],[127.05318861,37.523481],[127.052878,37.52334933],[127.05254096,37.52326824],[127.05219046,37.52324086],[127.05183995,37.52326824],[127.05150292,37.52334933],[127.0511923,37.523481],[127.05092005,37.52365821],[127.05069661,37.52387413],[127.05053059,37.52412048],[127.05042835,37.52438778],[127.05039383,37.52466577],[127.05042835,37.52494375],[127.05053059,37.52521105],[127.05069661,37.52545739],[127.05092005,37.52567331],[127.0511923,37.52585051],[127.05150292,37.52598218],[127.05183995,37.52606327],[127.05219046,37.52609064],[127.05254096,37.52606327],[127.052878,37.52598218],[127.05318861,37.52585051],[127.05346087,37.52567331],[127.0536843,37.52545739],[127.05385033,37.52521105],[127.05395257,37.52494375],[127.05398709,37.52466577]]]}"
"{""type"":""Polygon"",""coordinates"":[[[127.01420303,37.60406188],[127.01416851,37.6037842],[127.01406627,37.60351718],[127.01390024,37.60327109],[127.01367681,37.6030554],[127.01340455,37.60287838],[127.01309394,37.60274685],[127.0127569,37.60266585],[127.0124064,37.6026385],[127.01205589,37.60266585],[127.01171886,37.60274685],[127.01140824,37.60287838],[127.01113599,37.6030554],[127.01091255,37.60327109],[127.01074653,37.60351718],[127.01064429,37.6037842],[127.01060977,37.60406188],[127.01064429,37.60433957],[127.01074653,37.60460658],[127.01091255,37.60485266],[127.01113599,37.60506835],[127.01140824,37.60524537],[127.01171886,37.6053769],[127.01205589,37.60545789],[127.0124064,37.60548524],[127.0127569,37.60545789],[127.01309394,37.6053769],[127.01340455,37.60524537],[127.01367681,37.60506835],[127.01390024,37.60485266],[127.01406627,37.60460658],[127.01416851,37.60433957],[127.01420303,37.60406188]]]}"
"{""type"":""Polygon"",""coordinates"":[[[127.0127383,37.61440256],[127.01270378,37.61412492],[127.01260154,37.61385794],[127.01243551,37.61361189],[127.01221208,37.61339622],[127.01193982,37.61321923],[127.01162921,37.61308771],[127.01129217,37.61300672],[127.01094167,37.61297938],[127.01059116,37.61300672],[127.01025413,37.61308771],[127.00994351,37.61321923],[127.00967126,37.61339622],[127.00944783,37.61361189],[127.0092818,37.61385794],[127.00917956,37.61412492],[127.00914504,37.61440256],[127.00917956,37.61468021],[127.0092818,37.61494719],[127.00944783,37.61519323],[127.00967126,37.6154089],[127.00994351,37.61558588],[127.01025413,37.6157174],[127.01059116,37.61579838],[127.01094167,37.61582573],[127.01129217,37.61579838],[127.01162921,37.6157174],[127.01193982,37.61558588],[127.01221208,37.6154089],[127.01243551,37.61519323],[127.01260154,37.61494719],[127.01270378,37.61468021],[127.0127383,37.61440256]]]}"
"{""type"":""Polygon"",""coordinates"":[[[127.05398709,37.52466577],[127.05395257,37.52438778],[127.05385033,37.52412048],[127.0536843,37.52387413],[127.05346087,37.52365821],[127.05318861,37.523481],[127.052878,37.52334933],[127.05254096,37.52326824],[127.05219046,37.52324086],[127.05183995,37.52326824],[127.05150292,37.52334933],[127.0511923,37.523481],[127.05092005,37.52365821],[127.05069661,37.52387413],[127.05053059,37.52412048],[127.05042835,37.52438778],[127.05039383,37.52466577],[127.05042835,37.52494375],[127.05053059,37.52521105],[127.05069661,37.52545739],[127.05092005,37.52567331],[127.0511923,37.52585051],[127.05150292,37.52598218],[127.05183995,37.52606327],[127.05219046,37.52609064],[127.05254096,37.52606327],[127.052878,37.52598218],[127.05318861,37.52585051],[127.05346087,37.52567331],[127.0536843,37.52545739],[127.05385033,37.52521105],[127.05395257,37.52494375],[127.05398709,37.52466577]]]}"
"{""type"":""Polygon"",""coordinates"":[[[127.01340288,37.60460774],[127.01336836,37.60433005],[127.01326612,37.60406304],[127.01310009,37.60381695],[127.01287666,37.60360126],[127.0126044,37.60342424],[127.01229379,37.60329271],[127.01195676,37.60321171],[127.01160625,37.60318436],[127.01125574,37.60321171],[127.01091871,37.60329271],[127.0106081,37.60342424],[127.01033584,37.60360126],[127.01011241,37.60381695],[127.00994638,37.60406304],[127.00984414,37.60433005],[127.00980962,37.60460774],[127.00984414,37.60488542],[127.00994638,37.60515243],[127.01011241,37.60539851],[127.01033584,37.6056142],[127.0106081,37.60579121],[127.01091871,37.60592274],[127.01125574,37.60600374],[127.01160625,37.60603109],[127.01195676,37.60600374],[127.01229379,37.60592274],[127.0126044,37.60579121],[127.01287666,37.6056142],[127.01310009,37.60539851],[127.01326612,37.60515243],[127.01336836,37.60488542],[127.01340288,37.60460774]]]}"
"{""type"":""Polygon"",""coordinates"":[[[127.03007669,37.63553746],[127.03004217,37.63525989],[127.02993993,37.63499298],[127.0297739,37.634747],[127.02955047,37.6345314],[127.02927821,37.63435446],[127.0289676,37.63422297],[127.02863056,37.63414201],[127.02828006,37.63411467],[127.02792955,37.63414201],[127.02759252,37.63422297],[127.0272819,37.63435446],[127.02700965,37.6345314],[127.02678621,37.634747],[127.02662019,37.63499298],[127.02651795,37.63525989],[127.02648343,37.63553746],[127.02651795,37.63581502],[127.02662019,37.63608192],[127.02678621,37.6363279],[127.02700965,37.6365435],[127.0272819,37.63672044],[127.02759252,37.63685191],[127.02792955,37.63693288],[127.02828006,37.63696021],[127.02863056,37.63693288],[127.0289676,37.63685191],[127.02927821,37.63672044],[127.02955047,37.6365435],[127.0297739,37.6363279],[127.02993993,37.63608192],[127.03004217,37.63581502],[127.03007669,37.63553746]]]}"
"{""type"":""Polygon"",""coordinates"":[[[127.05533501,37.51307041],[127.05530049,37.51279238],[127.05519825,37.51252504],[127.05503223,37.51227866],[127.05480879,37.5120627],[127.05453654,37.51188546],[127.05422592,37.51175377],[127.05388889,37.51167267],[127.05353838,37.51164528],[127.05318788,37.51167267],[127.05285084,37.51175377],[127.05254023,37.51188546],[127.05226797,37.5120627],[127.05204454,37.51227866],[127.05187851,37.51252504],[127.05177628,37.51279238],[127.05174175,37.51307041],[127.05177628,37.51334844],[127.05187851,37.51361578],[127.05204454,37.51386216],[127.05226797,37.51407811],[127.05254023,37.51425534],[127.05285084,37.51438703],[127.05318788,37.51446813],[127.05353838,37.51449551],[127.05388889,37.51446813],[127.05422592,37.51438703],[127.05453654,37.51425534],[127.05480879,37.51407811],[127.05503223,37.51386216],[127.05519825,37.51361578],[127.05530049,37.51334844],[127.05533501,37.51307041]]]}"
"{""type"":""Polygon"",""coordinates"":[[[127.03292807,37.48995388],[127.03289354,37.48967577],[127.0327913,37.48940834],[127.03262528,37.48916188],[127.03240184,37.48894585],[127.03212959,37.48876856],[127.03181898,37.48863683],[127.03148194,37.4885557],[127.03113143,37.48852831],[127.03078093,37.4885557],[127.03044389,37.48863683],[127.03013328,37.48876856],[127.02986102,37.48894585],[127.02963759,37.48916188],[127.02947156,37.48940834],[127.02936933,37.48967577],[127.0293348,37.48995388],[127.02936933,37.49023199],[127.02947156,37.49049941],[127.02963759,37.49074587],[127.02986102,37.49096189],[127.03013328,37.49113917],[127.03044389,37.49127091],[127.03078093,37.49135203],[127.03113143,37.49137942],[127.03148194,37.49135203],[127.03181898,37.49127091],[127.03212959,37.49113917],[127.03240184,37.49096189],[127.03262528,37.49074587],[127.0327913,37.49049941],[127.03289354,37.49023199],[127.03292807,37.48995388]]]}"
"{""type"":""Polygon"",""coordinates"":[[[126.94753581,37.53397078],[126.94750129,37.53369165],[126.94739905,37.53342325],[126.94723302,37.5331759],[126.94700959,37.53295908],[126.94673734,37.53278115],[126.94642672,37.53264893],[126.94608969,37.53256752],[126.94573918,37.53254002],[126.94538868,37.53256752],[126.94505164,37.53264893],[126.94474103,37.53278115],[126.94446877,37.53295908],[126.94424534,37.5331759],[126.94407931,37.53342325],[126.94397707,37.53369165],[126.94394255,37.53397078],[126.94397707,37.5342499],[126.94407931,37.53451829],[126.94424534,37.53476565],[126.94446877,37.53498245],[126.94474103,37.53516038],[126.94505164,37.53529259],[126.94538868,37.53537401],[126.94573918,37.5354015],[126.94608969,37.53537401],[126.94642672,37.53529259],[126.94673734,37.53516038],[126.94700959,37.53498245],[126.94723302,37.53476565],[126.94739905,37.53451829],[126.94750129,37.5342499],[126.94753581,37.53397078]]]}"
"{""type"":""Polygon"",""coordinates"":[[[127.02978311,37.63487266],[127.02974859,37.63459392],[127.02964635,37.63432589],[127.02948033,37.63407887],[127.02925689,37.63386236],[127.02898464,37.63368466],[127.02867402,37.63355263],[127.02833699,37.63347132],[127.02798648,37.63344387],[127.02763598,37.63347132],[127.02729894,37.63355263],[127.02698833,37.63368466],[127.02671607,37.63386236],[127.02649264,37.63407887],[127.02632661,37.63432589],[127.02622437,37.63459392],[127.02618985,37.63487266],[127.02622437,37.63515141],[127.02632661,37.63541943],[127.02649264,37.63566645],[127.02671607,37.63588296],[127.02698833,37.63606064],[127.02729894,37.63619268],[127.02763598,37.63627398],[127.02798648,37.63630143],[127.02833699,37.63627398],[127.02867402,37.63619268],[127.02898464,37.63606064],[127.02925689,37.63588296],[127.02948033,37.63566645],[127.02964635,37.63541943],[127.02974859,37.63515141],[127.02978311,37.63487266]]]}"
"{""type"":""Polygon"",""coordinates"":[[[126.90371637,37.48318589],[126.90368184,37.48290657],[126.90357961,37.48263799],[126.90341358,37.48239046],[126.90319015,37.4821735],[126.90291789,37.48199545],[126.90260728,37.48186314],[126.90227024,37.48178166],[126.90191974,37.48175415],[126.90156923,37.48178166],[126.9012322,37.48186314],[126.90092158,37.48199545],[126.90064933,37.4821735],[126.90042589,37.48239046],[126.90025987,37.48263799],[126.90015763,37.48290657],[126.90012311,37.48318589],[126.90015763,37.4834652],[126.90025987,37.48373378],[126.90042589,37.4839813],[126.90064933,37.48419826],[126.90092158,37.48437631],[126.9012322,37.48450861],[126.90156923,37.48459008],[126.90191974,37.48461759],[126.90227024,37.48459008],[126.90260728,37.48450861],[126.90291789,37.48437631],[126.90319015,37.48419826],[126.90341358,37.4839813],[126.90357961,37.48373378],[126.90368184,37.4834652],[126.90371637,37.48318589]]]}"
"{""type"":""Polygon"",""coordinates"":[[[127.06868892,37.45571284],[127.0686544,37.45543342],[127.06855216,37.45516474],[127.06838613,37.45491712],[127.0681627,37.45470008],[127.06789044,37.45452196],[127.06757983,37.4543896],[127.06724279,37.4543081],[127.06689229,37.45428058],[127.06654178,37.4543081],[127.06620475,37.4543896],[127.06589413,37.45452196],[127.06562188,37.45470008],[127.06539844,37.45491712],[127.06523242,37.45516474],[127.06513018,37.45543342],[127.06509566,37.45571284],[127.06513018,37.45599226],[127.06523242,37.45626094],[127.06539844,37.45650855],[127.06562188,37.45672559],[127.06589413,37.45690371],[127.06620475,37.45703606],[127.06654178,37.45711756],[127.06689229,37.45714508],[127.06724279,37.45711756],[127.06757983,37.45703606],[127.06789044,37.45690371],[127.0681627,37.45672559],[127.06838613,37.45650855],[127.06855216,37.45626094],[127.0686544,37.45599226],[127.06868892,37.45571284]]]}"
"{""type"":""Polygon"",""coordinates"":[[[127.05382842,37.52455472],[127.0537939,37.52427556],[127.05369166,37.52400713],[127.05352564,37.52375974],[127.0533022,37.5235429],[127.05302995,37.52336495],[127.05271933,37.52323271],[127.0523823,37.52315129],[127.05203179,37.52312379],[127.05168129,37.52315129],[127.05134425,37.52323271],[127.05103364,37.52336495],[127.05076138,37.5235429],[127.05053795,37.52375974],[127.05037192,37.52400713],[127.05026968,37.52427556],[127.05023516,37.52455472],[127.05026968,37.52483388],[127.05037192,37.52510231],[127.05053795,37.52534969],[127.05076138,37.52556653],[127.05103364,37.52574448],[127.05134425,37.52587671],[127.05168129,37.52595813],[127.05203179,37.52598563],[127.0523823,37.52595813],[127.05271933,37.52587671],[127.05302995,37.52574448],[127.0533022,37.52556653],[127.05352564,37.52534969],[127.05369166,37.52510231],[127.0537939,37.52483388],[127.05382842,37.52455472]]]}"
"{""type"":""Polygon"",""coordinates"":[[[127.03616792,37.55816692],[127.0361334,37.55788788],[127.03603116,37.55761957],[127.03586513,37.5573723],[127.0356417,37.55715556],[127.03536944,37.55697768],[127.03505883,37.55684551],[127.03472179,37.55676412],[127.03437129,37.55673663],[127.03402078,37.55676412],[127.03368375,37.55684551],[127.03337314,37.55697768],[127.03310088,37.55715556],[127.03287745,37.5573723],[127.03271142,37.55761957],[127.03260918,37.55788788],[127.03257466,37.55816692],[127.03260918,37.55844595],[127.03271142,37.55871425],[127.03287745,37.55896153],[127.03310088,37.55917826],[127.03337314,37.55935613],[127.03368375,37.5594883],[127.03402078,37.55956969],[127.03437129,37.55959717],[127.03472179,37.55956969],[127.03505883,37.5594883],[127.03536944,37.55935613],[127.0356417,37.55917826],[127.03586513,37.55896153],[127.03603116,37.55871425],[127.0361334,37.55844595],[127.03616792,37.55816692]]]}"
"{""type"":""Polygon"",""coordinates"":[[[127.03422485,37.5625438],[127.03419033,37.56226478],[127.03408809,37.56199649],[127.03392206,37.56174922],[127.03369863,37.5615325],[127.03342637,37.56135463],[127.03311576,37.56122247],[127.03277872,37.56114108],[127.03242822,37.5611136],[127.03207771,37.56114108],[127.03174068,37.56122247],[127.03143006,37.56135463],[127.03115781,37.5615325],[127.03093438,37.56174922],[127.03076835,37.56199649],[127.03066611,37.56226478],[127.03063159,37.5625438],[127.03066611,37.56282281],[127.03076835,37.5630911],[127.03093438,37.56333836],[127.03115781,37.56355508],[127.03143006,37.56373294],[127.03174068,37.5638651],[127.03207771,37.56394649],[127.03242822,37.56397397],[127.03277872,37.56394649],[127.03311576,37.5638651],[127.03342637,37.56373294],[127.03369863,37.56355508],[127.03392206,37.56333836],[127.03408809,37.5630911],[127.03419033,37.56282281],[127.03422485,37.5625438]]]}"
"{""type"":""Polygon"",""coordinates"":[[[126.90520636,37.52380473],[126.90517183,37.52352557],[126.9050696,37.52325714],[126.90490357,37.52300974],[126.90468013,37.5227929],[126.90440788,37.52261495],[126.90409727,37.52248271],[126.90376023,37.52240128],[126.90340973,37.52237379],[126.90305922,37.52240128],[126.90272218,37.52248271],[126.90241157,37.52261495],[126.90213932,37.5227929],[126.90191588,37.52300974],[126.90174985,37.52325714],[126.90164762,37.52352557],[126.90161309,37.52380473],[126.90164762,37.52408389],[126.90174985,37.52435233],[126.90191588,37.52459971],[126.90213932,37.52481655],[126.90241157,37.5249945],[126.90272218,37.52512673],[126.90305922,37.52520816],[126.90340973,37.52523565],[126.90376023,37.52520816],[126.90409727,37.52512673],[126.90440788,37.5249945],[126.90468013,37.52481655],[126.90490357,37.52459971],[126.9050696,37.52435233],[126.90517183,37.52408389],[126.90520636,37.52380473]]]}"
"{""type"":""Polygon"",""coordinates"":[[[126.90371637,37.48318589],[126.90368184,37.48290657],[126.90357961,37.48263799],[126.90341358,37.48239046],[126.90319015,37.4821735],[126.90291789,37.48199545],[126.90260728,37.48186314],[126.90227024,37.48178166],[126.90191974,37.48175415],[126.90156923,37.48178166],[126.9012322,37.48186314],[126.90092158,37.48199545],[126.90064933,37.4821735],[126.90042589,37.48239046],[126.90025987,37.48263799],[126.90015763,37.48290657],[126.90012311,37.48318589],[126.90015763,37.4834652],[126.90025987,37.48373378],[126.90042589,37.4839813],[126.90064933,37.48419826],[126.90092158,37.48437631],[126.9012322,37.48450861],[126.90156923,37.48459008],[126.90191974,37.48461759],[126.90227024,37.48459008],[126.90260728,37.48450861],[126.90291789,37.48437631],[126.90319015,37.48419826],[126.90341358,37.4839813],[126.90357961,37.48373378],[126.90368184,37.4834652],[126.90371637,37.48318589]]]}"
"{""type"":""Polygon"",""coordinates"":[[[127.13271747,37.51532978],[127.13268295,37.51505059],[127.13258071,37.51478212],[127.13241469,37.5145347],[127.13219125,37.51431784],[127.131919,37.51413986],[127.13160838,37.51400761],[127.13127135,37.51392617],[127.13092084,37.51389867],[127.13057034,37.51392617],[127.1302333,37.51400761],[127.12992269,37.51413986],[127.12965043,37.51431784],[127.129427,37.5145347],[127.12926097,37.51478212],[127.12915873,37.51505059],[127.12912421,37.51532978],[127.12915873,37.51560898],[127.12926097,37.51587744],[127.129427,37.51612486],[127.12965043,37.51634172],[127.12992269,37.51651969],[127.1302333,37.51665193],[127.13057034,37.51673337],[127.13092084,37.51676087],[127.13127135,37.51673337],[127.13160838,37.51665193],[127.131919,37.51651969],[127.13219125,37.51634172],[127.13241469,37.51612486],[127.13258071,37.51587744],[127.13268295,37.51560898],[127.13271747,37.51532978]]]}"
"{""type"":""Polygon"",""coordinates"":[[[127.14455614,37.55451111],[127.14452162,37.55423207],[127.14441938,37.55396374],[127.14425336,37.55371645],[127.14402992,37.5534997],[127.14375767,37.55332182],[127.14344705,37.55318964],[127.14311002,37.55310824],[127.14275951,37.55308076],[127.14240901,37.55310824],[127.14207197,37.55318964],[127.14176136,37.55332182],[127.1414891,37.5534997],[127.14126567,37.55371645],[127.14109964,37.55396374],[127.1409974,37.55423207],[127.14096288,37.55451111],[127.1409974,37.55479016],[127.14109964,37.55505848],[127.14126567,37.55530576],[127.1414891,37.55552251],[127.14176136,37.55570039],[127.14207197,37.55583256],[127.14240901,37.55591395],[127.14275951,37.55594144],[127.14311002,37.55591395],[127.14344705,37.55583256],[127.14375767,37.55570039],[127.14402992,37.55552251],[127.14425336,37.55530576],[127.14441938,37.55505848],[127.14452162,37.55479016],[127.14455614,37.55451111]]]}"
